ent_id,ent_name,category
463,示心血管,Anatomy
479,骨髓,Anatomy
480,肾脏ERS相关凋亡分子,Anatomy
487,心脏迷走神经,Anatomy
492,血管内皮细胞,Anatomy
496,角膜,Anatomy
509,皮肤,Anatomy
513,血流,Anatomy
517,左主干,Anatomy
523,骨小梁,Anatomy
530,UCP-2,Anatomy
531,胰腺十二指肠同源盒基因1,Anatomy
534,3T3-L1,Anatomy
536,SGLT2,Anatomy
542,饱和脂肪酸,Anatomy
543,CLCNKB,Anatomy
553,CTLA-4抗原,Anatomy
554,p-Akt,Anatomy
561,IP-10,Anatomy
565,过氧化氢酶,Anatomy
569,MSC,Anatomy
572,隐窝细胞,Anatomy
580,p27Kip1,Anatomy
582,胸主动脉外膜,Anatomy
584,NK2细胞,Anatomy
589,部分皮层,Anatomy
595,13细胞,Anatomy
599,肾脏细胞,Anatomy
604,GRN,Anatomy
605,刷状缘细胞,Anatomy
607,11β-HSD,Anatomy
614,IRS-1蛋白,Anatomy
623,Q141K,Anatomy
626,第一跖趾关节,Anatomy
627,腕,Anatomy
632,β-Catenin,Anatomy
634,淋巴结,Anatomy
649,VDR基因,Anatomy
654,JNK/SAPK,Anatomy
656,近端小管,Anatomy
660,右冠脉,Anatomy
673,丝氨酸,Anatomy
676,冠脉斑块,Anatomy
679,非内分泌腺,Anatomy
685,Smad4,Anatomy
688,清道夫受体,Anatomy
690,回盲部,Anatomy
701,CDKAL1,Anatomy
708,Caspase-3,Anatomy
714,GIPR,Anatomy
720,氧化磷酸化系统,Anatomy
724,AA,Anatomy
725,细胞呼吸链,Anatomy
727,Vaspin,Anatomy
729,静脉循环,Anatomy
745,细胞脂质结合蛋白,Anatomy
754,胰腺内分泌细胞,Anatomy
755,HNF1B,Anatomy
767,素β细胞,Anatomy
782,CIDEB/C,Anatomy
783,骨微循环,Anatomy
784,葡萄糖转运蛋白4(GLUT-4),Anatomy
788,Sertoli细胞,Anatomy
793,肾小管,Anatomy
794,2型跨膜糖蛋白,Anatomy
795,血管内泡沫细胞,Anatomy
797,CEL,Anatomy
807,生理性促胰岛素分泌多肽,Anatomy
808,Akt,Anatomy
813,非椎体,Anatomy
822,甲状腺滤泡,Anatomy
828,神经纤维,Anatomy
830,转化生长因子-β,Anatomy
831,骨骺,Anatomy
835,骨形成相关蛋白,Anatomy
837,蛋白酪氨酸磷酸酶1B,Anatomy
840,钠-葡萄糖共转运蛋白2,Anatomy
849,LXRs,Anatomy
855,离子通道基因,Anatomy
862,骨骼肌卫星细胞,Anatomy
865,PI3K/Akt信号通路,Anatomy
887,骨吸收,Anatomy
889,效应性T细胞,Anatomy
893,异体间充质干细胞,Anatomy
895,Co-Smad蛋白,Anatomy
897,巨噬细胞,Anatomy
901,神经微血管,Anatomy
915,RAGE受体,Anatomy
920,PDX-1,Anatomy
929,3型纤连蛋白结构域5,Anatomy
930,四肢,Anatomy
936,内质网跨膜蛋白,Anatomy
938,CYP7A1,Anatomy
940,PRKAB2,Anatomy
943,食管,Anatomy
945,纤维连接蛋白,Anatomy
952,miR-29,Anatomy
953,直肠,Anatomy
954,胰岛素基因启动子区的RIPE3b1/C1元件,Anatomy
958,纤溶酶原激活物抑制物-1,Anatomy
974,足突细胞,Anatomy
980,胰岛β细胞抗原,Anatomy
983,齿状回,Anatomy
984,Src,Anatomy
990,内皮细胞功能,Anatomy
996,胆,Anatomy
997,垂体,Anatomy
999,可溶性RAGE,Anatomy
1001,鞍上,Anatomy
1002,颌骨,Anatomy
1003,线粒体呼吸链,Anatomy
1014,风湿免疫,Anatomy
1015,眼眶血管,Anatomy
1016,miR-200,Anatomy
1017,BiP,Anatomy
1022,SLC47A1,Anatomy
1027,精囊,Anatomy
1033,Hepa1-6细胞,Anatomy
1037,纵隔,Anatomy
1038,Irisin蛋白,Anatomy
1045,XBP-1s,Anatomy
1063,外分泌胰腺,Anatomy
1064,微泡,Anatomy
1072,单侧卵巢,Anatomy
1073,髋关节,Anatomy
1082,L-O2肝细胞,Anatomy
1088,肝细胞浆,Anatomy
1089,"甘油醛-3-磷酸向1,3-二甘油酸",Anatomy
1090,尾端缝核核团,Anatomy
1092,动脉血管,Anatomy
1093,肾动脉,Anatomy
1101,GLP,Anatomy
1109,骨形态形成蛋白,Anatomy
1114,IRE1,Anatomy
1115,TNF受体,Anatomy
1122,Gadd45α,Anatomy
1123,Alk3,Anatomy
1125,MTPmRNA,Anatomy
1131,外周组织,Anatomy
1136,肌腱,Anatomy
1146,左前降支中段,Anatomy
1147,胶原蛋白1,Anatomy
1158,血管内膜,Anatomy
1162,钠碘协同转运体,Anatomy
1163,FOXE1,Anatomy
1170,免疫活性细胞,Anatomy
1171,骨吸收相关因子,Anatomy
1180,N-甲基-D-天冬氨酸受体,Anatomy
1201,左室后壁,Anatomy
1206,ATP依赖性钾通道,Anatomy
1211,GCKR基因,Anatomy
1212,甲状腺轴,Anatomy
1213,esRAGE,Anatomy
1217,线粒体膜复合物,Anatomy
1220,CTGFmRNA,Anatomy
1228,胰岛素样生长因子受体1,Anatomy
1230,RET/PTC,Anatomy
1233,内源性皮质醇,Anatomy
1244,环氧酶-2,Anatomy
1267,IgG4,Anatomy
1269,法尼基二磷酸法尼基转移酶1,Anatomy
1276,甲状旁腺组织,Anatomy
1285,21α-羟化酶基因,Anatomy
1290,间叶组织,Anatomy
1297,RA,Anatomy
1298,胰岛β-细胞,Anatomy
1302,肾脏皮质区,Anatomy
1304,单核/巨噬细胞,Anatomy
1331,肿瘤抑制基因,Anatomy
1335,成熟破骨细胞,Anatomy
1336,周细胞炎症因子,Anatomy
1341,TGF-β受体抑制剂,Anatomy
1343,过氧亚硝酸,Anatomy
1351,下丘脑,Anatomy
1354,MafA,Anatomy
1358,PERK蛋白,Anatomy
1366,肾近端小管上皮HK-2细胞,Anatomy
1384,胰岛素受体拮抗剂肽,Anatomy
1385,调节性B细胞,Anatomy
1398,SLC17A1基因,Anatomy
1408,乙酰化组蛋白,Anatomy
1416,PANDER,Anatomy
1425,TTF2,Anatomy
1429,血清血管生成素样蛋白2,Anatomy
1432,激素敏感性脂肪酶,Anatomy
1435,β-连环蛋白,Anatomy
1441,口鼻腔,Anatomy
1448,肾小球旁细胞,Anatomy
1455,IRS,Anatomy
1458,基因转录起始复合物,Anatomy
1460,NF-κB受体活化因子,Anatomy
1466,Bid,Anatomy
1471,肺脏,Anatomy
1476,腰腹部,Anatomy
1477,TRL,Anatomy
1482,HUVECs,Anatomy
1489,NF-κB配体,Anatomy
1494,Wnt5a蛋白,Anatomy
1499,p38,Anatomy
1500,DHH,Anatomy
1509,MMP-1,Anatomy
1511,RXRα,Anatomy
1523,βTC-6细胞,Anatomy
1528,pSmad1,Anatomy
1532,成纤维母细胞,Anatomy
1534,葡萄糖依赖性胰岛素,Anatomy
1539,羟甲基戊二酸单酰辅酶A,Anatomy
1549,胰淀素前体,Anatomy
1557,胰岛|3细胞,Anatomy
1560,破骨细胞,Anatomy
1562,miRNAs,Anatomy
1566,膝上动脉,Anatomy
1577,成年海马神经,Anatomy
1581,眼睛,Anatomy
1588,Bik,Anatomy
1592,动脉壁,Anatomy
1600,“棕色化冶细胞,Anatomy
1603,股深动脉,Anatomy
1604,代谢物,Anatomy
1605,EGF,Anatomy
1613,胎肝酪氨酸激酶,Anatomy
1623,WFS1,Anatomy
1634,脑前循环,Anatomy
1641,解耦联蛋白-1,Anatomy
1645,HEK293细胞,Anatomy
1649,Caspase12蛋白,Anatomy
1655,锁骨上窝,Anatomy
1665,IKK,Anatomy
1666,胰腺外分泌部,Anatomy
1679,靶基因锌指E盒结合同源异形盒1,Anatomy
1682,葡萄糖异生酶,Anatomy
1684,山梨醇途径,Anatomy
1690,GG纯合型,Anatomy
1695,胚胎侧板中胚层,Anatomy
1699,IREl一凋亡信号激酶l/JNK途径,Anatomy
1700,胶原,Anatomy
1716,耳蜗管细胞,Anatomy
1718,ZnT8,Anatomy
1726,海马NSCs,Anatomy
1729,类固醇激素前体产物,Anatomy
1744,肺泡巨噬细胞,Anatomy
1749,CTLA4,Anatomy
1755,Klotho基因,Anatomy
1765,氧化应激相关酶,Anatomy
1768,心肌细胞膜,Anatomy
1769,血管平滑肌,Anatomy
1770,尾静脉,Anatomy
1771,多梳基因(PcG)家族,Anatomy
1781,MTP,Anatomy
1782,近侧结肠,Anatomy
1791,ERK,Anatomy
1796,PROK2/PROKR2,Anatomy
1797,β-catenin,Anatomy
1806,股动脉,Anatomy
1815,IDDM1,Anatomy
1825,Sox9,Anatomy
1836,腓肠神经,Anatomy
1844,内胚层样上皮细胞,Anatomy
1847,泛素连接酶,Anatomy
1852,NOX,Anatomy
1853,VEGFR-3,Anatomy
1854,胫前动脉,Anatomy
1863,脂肪特异性PPAR-γ基因,Anatomy
1869,PR3,Anatomy
1872,Bregs细胞,Anatomy
1874,Bcl2,Anatomy
1880,心房利钠肽,Anatomy
1881,内分泌系统,Anatomy
1882,CIDE蛋白质,Anatomy
1887,Col4,Anatomy
1892,小动脉,Anatomy
1895,SAD-B,Anatomy
1899,肽链内切酶,Anatomy
1901,下丘脑-垂体-性腺轴,Anatomy
1902,增强子,Anatomy
1905,Mad,Anatomy
1907,AP-1,Anatomy
1924,Akt蛋白,Anatomy
1927,CD4+CD25-效应性T细胞,Anatomy
1929,人尿酸盐转运子mRNA,Anatomy
1934,BNP(3-36),Anatomy
1935,卵泡,Anatomy
1936,G/G基因型,Anatomy
1938,肿瘤转移相关蛋白低氧诱导因子1,Anatomy
1950,肾脏微循环,Anatomy
1951,INS-1源性细胞,Anatomy
1959,Smad7,Anatomy
1964,MTP启动子区,Anatomy
1975,RhoA通路,Anatomy
1980,CD19+白细胞介素-10+B细胞,Anatomy
1983,肌肉群,Anatomy
2001,单核细胞趋化蛋白,Anatomy
2003,HIF-1α,Anatomy
2006,胰岛素β细胞,Anatomy
2025,血管周围细胞,Anatomy
2031,椎体,Anatomy
2033,血管细胞黏附蛋白1,Anatomy
2034,SAD-A基因,Anatomy
2035,骨骼,Anatomy
2036,肝星形细胞,Anatomy
2038,心、肺、肝、肾,Anatomy
2054,Wolframin,Anatomy
2067,腺垂体,Anatomy
2082,脑桥,Anatomy
2085,右上臂,Anatomy
2100,复合物V,Anatomy
2105,caspase,Anatomy
2107,纹状体,Anatomy
2110,眶周组织,Anatomy
2116,HPA轴,Anatomy
2120,主动脉弓,Anatomy
2126,巨噬细胞(泡沫细胞,Anatomy
2132,SREBP-1c,Anatomy
2144,HBVEC,Anatomy
2157,固醇调节结合蛋白-1C,Anatomy
2164,促肾上腺皮质激素释放激素合成细胞,Anatomy
2165,小分子多靶点酪氨酸激酶抑制剂,Anatomy
2168,肝癌细胞,Anatomy
2169,rs198389,Anatomy
2170,胰岛毛细血管,Anatomy
2174,1α-羟化酶,Anatomy
2181,内脏性肥胖,Anatomy
2183,面部,Anatomy
2185,血管紧张素,Anatomy
2186,胚胎干细胞磷酸酶,Anatomy
2192,瘦素,Anatomy
2194,胰岛素样生长因子结合蛋白,Anatomy
2198,胃肠道,Anatomy
2199,CD8+CD28-T细胞,Anatomy
2200,p16,Anatomy
2210,iTreg,Anatomy
2213,GLUT-4,Anatomy
2215,中脑导水管周围灰质,Anatomy
2217,肌群,Anatomy
2229,下丘脑室旁核神经细胞,Anatomy
2231,血管壁细胞,Anatomy
2232,TRα,Anatomy
2235,双侧远端运动神经,Anatomy
2245,颈部淋巴结,Anatomy
2250,环磷酸腺苷,Anatomy
2261,DPP-4酶,Anatomy
2273,L-myc,Anatomy
2277,中膜,Anatomy
2283,骨,Anatomy
2284,增强子结合蛋白同源蛋白,Anatomy
2298,DNA损伤诱导基因45α,Anatomy
2302,胰十二指肠同源盒1,Anatomy
2303,erb2,Anatomy
2306,EGF受体,Anatomy
2307,AAA,Anatomy
2310,B淋巴细胞亚群,Anatomy
2312,14Ac,Anatomy
2318,Fn14,Anatomy
2321,血管生成因子,Anatomy
2330,SPINK1基因,Anatomy
2331,脑脊液,Anatomy
2336,外周血,Anatomy
2342,垂体-肾上腺轴,Anatomy
2344,p38激酶,Anatomy
2354,肾小球毛细血管内皮细胞,Anatomy
2355,单核巨噬细胞,Anatomy
2359,左前降支远段,Anatomy
2372,内脏网膜脂肪组织,Anatomy
2375,AGE-RAGE复合物,Anatomy
2385,周围皮下脂肪,Anatomy
2386,GRP78,Anatomy
2396,棕色脂肪组织,Anatomy
2399,肠壁,Anatomy
2401,前臂,Anatomy
2405,MCP-1mRNA,Anatomy
2406,胸腹腔,Anatomy
2412,CD4+CXCR5+ICOS+为表面标志的Tfh细胞,Anatomy
2417,靶基因sirtuin-1,Anatomy
2420,药物转运蛋白基因,Anatomy
2430,脂代谢相关基,Anatomy
2437,肝细胞生长因子,Anatomy
2443,髓系衍生物抑制细胞,Anatomy
2444,心脑血管,Anatomy
2445,BLK,Anatomy
2457,胶原基质,Anatomy
2465,胰岛微循环,Anatomy
2467,CIDEC基因,Anatomy
2468,炎性因子,Anatomy
2469,基质细胞,Anatomy
2472,IRS-1mRNA,Anatomy
2474,局部组织,Anatomy
2478,Thena细胞,Anatomy
2479,胎球蛋白A,Anatomy
2484,螺旋神经节神经元,Anatomy
2489,雷帕霉素靶蛋白,Anatomy
2491,β淀粉样肽,Anatomy
2501,XBP1,Anatomy
2506,肾上腺皮质网状带,Anatomy
2512,Mkrn3,Anatomy
2514,微循环,Anatomy
2515,KAL-1,Anatomy
2520,cAMP-蛋白激酶,Anatomy
2523,C等位基因,Anatomy
2524,锌转运蛋白8,Anatomy
2525,胰岛素信号转导,Anatomy
2526,甘油三酯水解酶,Anatomy
2528,NK细胞,Anatomy
2530,四肢皮肤,Anatomy
2531,胰岛β,Anatomy
2538,AGER,Anatomy
2539,CTLA-4,Anatomy
2544,肉芽组织,Anatomy
2549,促甲状腺素受体,Anatomy
2551,IGF2BP3,Anatomy
2552,总脂肪酸,Anatomy
2555,IPCs,Anatomy
2558,阿片-促黑素细胞皮质素原,Anatomy
2563,oxLDL,Anatomy
2569,G蛋白耦联受体,Anatomy
2570,未成熟B细胞亚群,Anatomy
2574,垂体后叶,Anatomy
2576,Y5,Anatomy
2579,微小RNA,Anatomy
2581,PPAR,Anatomy
2586,芳香化酶,Anatomy
2588,miRNA-375,Anatomy
2594,SDF-1,Anatomy
2597,新生儿脐血,Anatomy
2599,微动脉,Anatomy
2605,延髓,Anatomy
2607,腓骨小,Anatomy
2608,尿液,Anatomy
2609,0细胞,Anatomy
2610,脊椎动物神经系统,Anatomy
2613,性腺,Anatomy
2614,磷酸肌醇3激酶,Anatomy
2622,CD19+CD24+CD27+,Anatomy
2625,神经滋养血管内皮,Anatomy
2632,IL-1受体,Anatomy
2635,hAMSCs,Anatomy
2642,SAPK,Anatomy
2649,GH-IGF-I轴,Anatomy
2653,AQP7基因,Anatomy
2655,辅助淋巴细胞,Anatomy
2658,横纹肌损害,Anatomy
2662,NIS,Anatomy
2664,Bcl-6基因,Anatomy
2675,PAX8,Anatomy
2680,Oct4-GFP+细胞,Anatomy
2682,HDAC,Anatomy
2683,前脂肪细胞,Anatomy
2684,膜受体酪氨酸蛋白激酶,Anatomy
2688,FoxP3+Treg,Anatomy
2693,髋骨,Anatomy
2694,mRNA,Anatomy
2696,右肺下叶,Anatomy
2699,视黄醇X受体,Anatomy
2700,GnRH神经元,Anatomy
2706,五聚环蛋白3,Anatomy
2708,滤泡,Anatomy
2711,系膜基质,Anatomy
2714,CD20+B淋巴细胞,Anatomy
2717,p62,Anatomy
2728,固有免疫细胞,Anatomy
2729,胰升糖素,Anatomy
2731,H63D,Anatomy
2732,Sirt1基因,Anatomy
2735,S-腺苷甲硫氨酸,Anatomy
2737,远端肾单位,Anatomy
2740,大脑皮层,Anatomy
2741,氨基己糖,Anatomy
2743,白质,Anatomy
2751,BETA2,Anatomy
2752,ACTH受体mRNA,Anatomy
2763,大脑组织,Anatomy
2764,残粒样脂蛋白,Anatomy
2765,始基卵泡,Anatomy
2766,神经肽Y/南美豚鼠相关蛋白,Anatomy
2769,Frizzled蛋白,Anatomy
2771,下颌骨,Anatomy
2772,左,Anatomy
2780,眼,Anatomy
2786,miR-145,Anatomy
2795,丝氨酸/苏氨酸激酶,Anatomy
2807,神经组织炎症细胞,Anatomy
2815,PEDF受体,Anatomy
2820,Hcdc14A,Anatomy
2822,TCF7L2基因,Anatomy
2828,胰岛素样生长因子1受体,Anatomy
2833,PC2,Anatomy
2836,皮肤汗腺,Anatomy
2838,耳蜗前庭神经节细胞,Anatomy
2839,病毒的模式识别受体,Anatomy
2843,附睾,Anatomy
2844,全身血管内皮系统,Anatomy
2848,ap2,Anatomy
2853,G395A,Anatomy
2857,GLP-1启动子,Anatomy
2859,染色体DNA,Anatomy
2861,胰腺外分泌组织,Anatomy
2863,内质网膜,Anatomy
2875,STAT5–PIM,Anatomy
2879,IGF,Anatomy
2880,髋部,Anatomy
2897,磷酸化的c-Jun氨基末端激酶,Anatomy
2898,上肢肌肉,Anatomy
2909,优势肢体,Anatomy
2916,横结肠脾曲,Anatomy
2922,护内皮细胞,Anatomy
2923,肾小球细胞外基质,Anatomy
2928,蛋氨酸脑啡肽,Anatomy
2929,CXCR4,Anatomy
2930,腰骶神经根神经丛分布区,Anatomy
2934,PPARGC1A基因,Anatomy
2935,Tfh细胞,Anatomy
2938,AKT2胰岛素信号通路,Anatomy
2939,Na+依赖磷酸盐转运蛋白体,Anatomy
2940,GG,Anatomy
2941,抗NCCT的自身抗体,Anatomy
2944,胰岛α细胞,Anatomy
2950,外周脱碘酶,Anatomy
2951,L3,Anatomy
2954,ChREBP,Anatomy
2956,细胞膜,Anatomy
2962,胰岛β细胞膜,Anatomy
2968,第二性征,Anatomy
2969,唾液腺,Anatomy
2971,外周血内皮前体细胞,Anatomy
2972,血管内皮,Anatomy
2975,一氧化氮合酶,Anatomy
2979,A型利钠肽受体,Anatomy
2980,Smad蛋白,Anatomy
2985,ghrelin,Anatomy
2989,主动脉内膜,Anatomy
2991,肠促胰岛素激素,Anatomy
2992,回肠和结肠的L细胞,Anatomy
2993,肾小球基底膜,Anatomy
3000,脂多糖,Anatomy
3007,胰岛周围微淋巴管,Anatomy
3018,促甲状腺激素受体,Anatomy
3022,CpG岛,Anatomy
3028,G蛋白耦联雌激素受体,Anatomy
3029,DC细胞,Anatomy
3030,动眼神经,Anatomy
3033,心肌组织,Anatomy
3036,神经感受器,Anatomy
3050,血液循环,Anatomy
3055,环磷酸腺苷反应元件结合蛋白,Anatomy
3058,感觉神经,Anatomy
3063,XBP-1,Anatomy
3064,DNA-组蛋白复合物,Anatomy
3069,睾丸,Anatomy
3076,Smad1蛋白,Anatomy
3080,隐睾,Anatomy
3084,SBP2,Anatomy
3086,G191R,Anatomy
3091,足细胞4型胶原,Anatomy
3092,PI3k,Anatomy
3096,受体Tie-2,Anatomy
3106,Desmin,Anatomy
3117,呼吸系统,Anatomy
3119,结直肠,Anatomy
3123,大关节,Anatomy
3125,CE,Anatomy
3129,肋弓,Anatomy
3130,Rheb,Anatomy
3137,足细胞足突,Anatomy
3138,近端肾小管上皮细胞,Anatomy
3148,颗粒下层,Anatomy
3150,血管细胞黏附分子1,Anatomy
3151,外展神经,Anatomy
3152,弹性蛋白,Anatomy
3154,半胱天冬酶,Anatomy
3157,AGEs,Anatomy
3159,左回旋支近段,Anatomy
3161,apoA5,Anatomy
3164,左侧中鼻甲,Anatomy
3168,成熟白色脂肪细胞,Anatomy
3178,M2,Anatomy
3187,活性氧,Anatomy
3198,肾脏上皮细胞,Anatomy
3199,Atg7,Anatomy
3209,Akt1,Anatomy
3210,NADPH氧化酶,Anatomy
3213,BRAF,Anatomy
3214,ApoE基因,Anatomy
3219,Bif1,Anatomy
3221,β-catenin蛋白,Anatomy
3229,成纤维细胞,Anatomy
3231,胞外基质,Anatomy
3245,痂皮,Anatomy
3246,胰岛组织,Anatomy
3248,外周血调节性B淋巴细胞,Anatomy
3261,右侧肾上腺区,Anatomy
3266,二肽基肽酶4(DPP-4,Anatomy
3267,CD8+T淋巴细胞,Anatomy
3275,中性粒细,Anatomy
3278,IgG4阳性浆细胞,Anatomy
3281,骨骼肌干细胞,Anatomy
3286,IRE1α-JNK通路,Anatomy
3291,内脏脂肪组织,Anatomy
3293,糖酵解,Anatomy
3296,淀粉样多肽,Anatomy
3301,超氧化物歧化酶,Anatomy
3315,CD19+B淋巴细胞,Anatomy
3323,ApoB100,Anatomy
3324,锌指蛋白2,Anatomy
3330,脂质斑块,Anatomy
3332,CD3分子,Anatomy
3342,wnt,Anatomy
3346,cAMP,Anatomy
3347,CCNE1,Anatomy
3348,肾上腺皮质细胞,Anatomy
3349,Pdx1,Anatomy
3350,组织蛋白酶,Anatomy
3356,SREBP,Anatomy
3357,肌细胞,Anatomy
3361,B细胞膜,Anatomy
3390,系膜区,Anatomy
3393,脂质过氧化物,Anatomy
3406,冠脉,Anatomy
3414,血液,Anatomy
3421,骨小梁板,Anatomy
3422,前体脂肪细胞,Anatomy
3425,抑制分化蛋白1,Anatomy
3429,胰岛素样生长因子2信使RNA结合蛋白3,Anatomy
3433,调节性B淋巴细胞,Anatomy
3443,P450c17(CYP17)基因,Anatomy
3450,胰岛内皮细胞,Anatomy
3458,Trib3,Anatomy
3459,牙龈,Anatomy
3463,骨的内侧面,Anatomy
3464,IDDM1基因,Anatomy
3467,PGC-1α,Anatomy
3473,转录因子NF-E2,Anatomy
3475,左纵膈,Anatomy
3481,rs2144493,Anatomy
3482,T淋巴细胞,Anatomy
3486,唾液酸糖蛋白受体,Anatomy
3487,PPARGC1A基因启动子,Anatomy
3489,富脂质细胞,Anatomy
3493,SLC22A1,Anatomy
3498,tRNA,Anatomy
3500,精子,Anatomy
3503,GHRL,Anatomy
3505,腓骨肌肉,Anatomy
3509,下丘脑视交叉上核,Anatomy
3515,人类白细胞抗原,Anatomy
3518,正中神经,Anatomy
3522,细胞外信号调节激酶1/2,Anatomy
3523,瘤坏死因子相关的凋亡诱导配体,Anatomy
3535,胰岛微血管内皮细胞,Anatomy
3539,sRAGE,Anatomy
3547,大血管,Anatomy
3548,ApoE,Anatomy
3550,肥胖基因,Anatomy
3554,R-Smad,Anatomy
3556,NEUROD1,Anatomy
3557,去磷酸化β-catenin,Anatomy
3560,胆固醇,Anatomy
3570,动脉血管内皮,Anatomy
3594,MAPK,Anatomy
3598,FGFR1基因,Anatomy
3611,SREBP裂解激活蛋白,Anatomy
3615,上颌窦,Anatomy
3618,脊髓神经节,Anatomy
3625,染色体10q24-q25,Anatomy
3628,多能干细胞,Anatomy
3635,胰腺NAD(P)H氧化酶,Anatomy
3643,MyD88,Anatomy
3646,细胞毒性T淋巴细胞相关抗原4,Anatomy
3653,E-选择素,Anatomy
3656,手部,Anatomy
3665,膀胱正常移行上皮细胞,Anatomy
3668,胸腰椎,Anatomy
3671,肝脏组织,Anatomy
3672,PEDF,Anatomy
3680,ROS-p53信号,Anatomy
3682,S547F,Anatomy
3686,aTreg,Anatomy
3700,p-AMPK,Anatomy
3702,P65,Anatomy
3705,雄激素受体,Anatomy
3706,骨质,Anatomy
3714,足趾尖部,Anatomy
3715,白细胞,Anatomy
3716,尿酸盐转运子,Anatomy
3722,活化型固醇调节元件结合蛋白,Anatomy
3724,Foxp3基因,Anatomy
3731,淋巴滤泡中心,Anatomy
3734,单个关节,Anatomy
3735,Sfrp1,Anatomy
3736,HNF1α,Anatomy
3749,mTORC2,Anatomy
3761,下肢近端,Anatomy
3763,海马结构,Anatomy
3764,β3受体,Anatomy
3766,泌尿系统,Anatomy
3774,Kupffer细胞,Anatomy
3775,嘌呤氧化还原酶,Anatomy
3788,胸骨,Anatomy
3793,软组织,Anatomy
3804,胰岛素受体底物-2,Anatomy
3805,细胞骨架,Anatomy
3807,内源性肠促胰岛素,Anatomy
3832,CD19+CD24+CD38+,Anatomy
3840,肉芽肿,Anatomy
3854,Clec16a基因,Anatomy
3855,胃酸,Anatomy
3861,泌尿道,Anatomy
3862,p66Shc,Anatomy
3877,NADH,Anatomy
3893,激素敏感脂肪酶,Anatomy
3899,巨噬细胞集落刺激因子,Anatomy
3901,心血管系统,Anatomy
3912,破骨基因,Anatomy
3920,CYP17基因,Anatomy
3925,双下肢动脉,Anatomy
3926,AMBRA1,Anatomy
3938,α-平滑肌肌动蛋白,Anatomy
3940,周围神经细胞,Anatomy
3941,视神经,Anatomy
3945,肾小球脏层上皮细胞,Anatomy
3947,胰腺祖细胞,Anatomy
3949,甲状腺球蛋白,Anatomy
3951,甘油三酯脂蛋白,Anatomy
3955,AMP活化的蛋白激酶,Anatomy
3957,生长因子-A,Anatomy
3961,HLA,Anatomy
3966,反应性T细胞,Anatomy
3969,GLP-1基因,Anatomy
3981,免疫系统,Anatomy
3991,单核细胞趋化蛋白-1,Anatomy
